COD_SEXO,idade_class,COD_UF,Sigla,CID,óbitos,Cod,População,tme,ENERGIA.kcal,PROTEÍNA.g,LIPÍDEOS.TOTAIS.g,CARBOIDRATO.g,FIBRA.ALIMENTAR.TOTAL.g,CÁLCIO.mg,MAGNÉSIO.mg,MANGANÊS.mg,FÓSFORO.mg,FERRO.mg,SÓDIO.mg,SÓDIO.DE.ADIÇÃO.mg,POTÁSSIO.mg,COBRE.mg,ZINCO.mg,SELÊNIO.mcg,RETINOL.mcg,VITAMINA.A.EQUIVALENTE.DE.ATIVIDADE.DE.RETINOL.mcg,TIAMINA.VITAMINA.B1.mg,RIBOFLAVINA.VITAMINA.B2.mg,NIACINA.VITAMINA.B3.mg,EQUIVALENTE.DE.NIACINA.VITAMINA.B3.mg,PIRIDOXINA.VITAMINA.B6.mg,COBALAMINA.VITAMINA.B12.mcg,FOLATO.EQUIVALENTE.DIETÉTICO.DE.FOLATO.mcg,VITAMINA.D.CALCIFEROL.mcg,VITAMINA.E.TOTAL.DE.ALPHA.TOCOPHEROL.mg,VITAMINA.C.mg,COLESTEROL.mg,ÁCIDOS.GRAXOS.SATURADOS.g,ÁCIDOS.GRAXOS.MONOINSATURADOS.g,ÁCIDOS.GRAXOS.POLIINSATURADOS.g,ÁCIDO.GRAXO.POLIINSATURADO.18.2.LINOLÉICO.g,ÁCIDO.GRAXO.POLIINSATURADO.18.3.LINOLÊNICO.g,ÁCIDOS.GRAXOS.TRANS.TOTAL.g,AÇÚCAR.TOTAL.g,AÇÚCAR.DE.ADIÇÃO.g
Feminino,30-59,acre,AC,C53   Neopl malig do colo do utero,12,12,125152,9.58834057785733,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,acre,AC,C61   Neopl malig da prostata,NA,12,125152,NA,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,acre,AC,C67   Neopl malig da bexiga,NA,12,125152,NA,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,acre,AC,C71   Neopl malig do encefalo,9,12,125152,7.19125543339299,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,acre,AC,C76   Neopl malig outr localiz e mal definidas,3,12,125152,2.39708514446433,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,acre,AC,C80   Neopl malig s/especificacao de localiz,3,12,125152,2.39708514446433,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,acre,AC,C85   Linfoma nao-Hodgkin de outr tipos e tipo NE,2,12,125152,1.59805676297622,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,acre,AC,C90   Mieloma mult e neopl malig de plasmocitos,2,12,125152,1.59805676297622,1543.86105928571,76.1822704761905,50.7279030952381,195.618256587302,15.9765083333333,410.348264047619,210.03783265873,2.02660087301587,912.731240555556,9.59770626984127,1162.36548539683,1518.52846428571,2083.76184857143,1.16965654761905,10.4661788095238,93.7130809920635,467.872144047619,558.559958095238,0.960817023809524,1.43709099206349,13.0269823809524,23.8357592063492,1.2515444047619,7.19544246031746,190.756931071429,5.13160912698413,3.29912972222222,274.27840515873,260.861797222222,18.783698968254,17.3381732936508,9.13760448412698,7.64908964285714,1.08414623015873,2.11971674603175,48.5042872222222,23.0568547619048
Feminino,30-59,alagoas,AL,C15   Neopl malig do esofago,12,27,618256,1.94094355736135,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C16   Neopl malig do estomago,25,27,618256,4.04363241116948,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C18   Neopl malig do colon,20,27,618256,3.23490592893559,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C20   Neopl malig do reto,15,27,618256,2.42617944670169,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C22   Neopl malig figado vias biliares intra-hepat,37,27,618256,5.98457596853084,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C25   Neopl malig do pancreas,27,27,618256,4.36712300406304,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C26   Neopl malig outr mal def aparelho digestivo,14,27,618256,2.26443415025491,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C32   Neopl malig da laringe,11,27,618256,1.77919826091457,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C34   Neopl malig dos bronquios e dos pulmoes,55,27,618256,8.89599130457286,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C50   Neopl malig da mama,73,27,618256,11.8074066406149,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C53   Neopl malig do colo do utero,44,27,618256,7.11679304365829,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C61   Neopl malig da prostata,NA,27,618256,NA,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C67   Neopl malig da bexiga,9,27,618256,1.45570766802101,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C71   Neopl malig do encefalo,18,27,618256,2.91141533604203,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C76   Neopl malig outr localiz e mal definidas,12,27,618256,1.94094355736135,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C80   Neopl malig s/especificacao de localiz,26,27,618256,4.20537770761626,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C85   Linfoma nao-Hodgkin de outr tipos e tipo NE,10,27,618256,1.61745296446779,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,alagoas,AL,C90   Mieloma mult e neopl malig de plasmocitos,4,27,618256,0.646981185787117,1350.52457205497,68.2999568913613,41.5134153861257,174.893496243456,14.8285822971204,342.581653370419,198.049399325916,1.99796938481675,789.633072028796,8.80006496073298,1407.82311599476,1257.66959424084,1860.77722573298,1.14040677356021,8.34578048429319,79.2845531217278,437.762744764398,655.611633370419,0.909698684554974,1.49338976439791,13.055117552356,22.3583226112565,1.27976327879581,6.20686994764398,196.543807971204,2.70850634162304,3.31623122382199,181.995987873037,263.707432643979,14.212084973822,13.8716252683246,8.68301094895288,7.35185479057592,0.915646937172775,1.85384660340314,37.9327794044503,15.0092511780105
Feminino,30-59,amapá,AP,C15   Neopl malig do esofago,1,16,119039,0.840060820403397,1824.30323919643,89.3561358928571,49.0108620982143,253.641025267857,19.617785625,505.621487098214,218.819083169643,1.37508446428571,1016.48184272321,9.38862325892857,1314.41248700893,1345.25172321429,2007.87136665179,0.911110848214286,9.14335982142857,117.661676383929,355.2234796875,417.969501696429,1.24543629464286,1.31428272321429,16.6700871875,29.4052616517857,1.33331142857143,6.3870375,160.818173660714,7.29241732142857,3.12621852678571,689.624860714286,275.623071875,16.2218975,16.0589016071429,9.62142049107143,7.85706571428571,0.985363794642857,2.76819633928571,46.2787863392857,23.3572760714286
